,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,split_categories
90301,tf2nzjkP8XGIeU-lg767XA,Tredici Enoteca,114 S 13th St,Philadelphia,PA,19107,39.9498038,-75.1620581,4.5,352,0,"{'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'False', 'Smoking': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForDancing': 'False', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'CoatCheck': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': True}"", 'BikeParking': 'True', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'None', 'OutdoorSeating': 'None', 'DogsAllowed': 'False', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'None', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}""}","Mediterranean, Restaurants, Wine Bars, Bars, Nightlife, Italian","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}","['Mediterranean', 'Restaurants', 'Wine Bars', 'Bars', 'Nightlife', 'Italian']"
90977,FemC1HzXmvotxIxLZW06Cg,Rimedio,4443 Spruce St,Philadelphia,PA,19104,39.953125,-75.211986,3.0,24,0,"{'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'Alcohol': ""u'none'"", 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'GoodForKids': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2'}","Restaurants, Italian","{'Tuesday': '17:0-23:0', 'Wednesday': '17:0-23:0', 'Thursday': '17:0-23:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-23:0'}","['Restaurants', 'Italian']"
91013,bnMFmRBMje1rcGHfrs_5Ug,Iannelli's Bakery,1155 E Passyunk Ave,Philadelphia,PA,19147,39.9345,-75.1576049,4.0,63,0,"{'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True'}","Pizza, Restaurants, Italian, Bakeries, Food","{'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}","['Pizza', 'Restaurants', 'Italian', 'Bakeries', 'Food']"
91648,AqX_5srdyAS1tNiqC3mDvg,Noche,"1901 Chestnut St, 2nd Fl",Philadelphia,PA,19103,39.952089,-75.1719899,3.0,109,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'loud'"", 'Alcohol': ""'full_bar'"", 'RestaurantsTakeOut': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'BYOBCorkage': ""'yes_free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Corkage': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'False', 'HasTV': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'Music': ""{'dj': True, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","Pizza, Restaurants, Nightlife, Lounges, Mexican, Mediterranean, Bars, American (New), Tapas/Small Plates, Italian","{'Friday': '21:0-2:0', 'Saturday': '21:0-2:0'}","['Pizza', 'Restaurants', 'Nightlife', 'Lounges', 'Mexican', 'Mediterranean', 'Bars', 'American (New)', 'Tapas/Small Plates', 'Italian']"
92154,geEGL5YODdRIoIYfFcxVPA,Bridgid's,726 N 24th St,Philadelphia,PA,19130,39.968481,-75.176917,4.0,244,0,"{'RestaurantsPriceRange2': '2', 'Alcohol': ""'full_bar'"", 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'False', 'BYOBCorkage': ""'no'"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForDancing': 'False', 'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}""}","American (New), Wine Bars, Sandwiches, Nightlife, Restaurants, Pubs, Gastropubs, Bars, Italian","{'Tuesday': '16:0-0:0', 'Wednesday': '16:0-0:0', 'Thursday': '16:0-0:0', 'Friday': '16:0-1:0', 'Saturday': '16:0-1:0', 'Sunday': '11:30-21:0'}","['American (New)', 'Wine Bars', 'Sandwiches', 'Nightlife', 'Restaurants', 'Pubs', 'Gastropubs', 'Bars', 'Italian']"
92424,wu6SSj2rw9Cc9frUmexEng,943,943 S 9th St,Philadelphia,PA,19147,39.9381888,-75.1579923,3.5,80,0,"{'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'False', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'GoodForKids': 'False', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'""}","Food, Restaurants, Argentine, Italian","{'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}","['Food', 'Restaurants', 'Argentine', 'Italian']"
92459,NaoRbCbuCwVjbmmV5ZzXiA,Matteo Italian Food Products,1138 W Ritner St,Philadelphia,PA,19148,39.9199972,-75.1667435,4.5,14,0,"{'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Grocery, Italian, Restaurants, Food",,"['Grocery', 'Italian', 'Restaurants', 'Food']"
94132,Oh3Q3QfhMl2DArFiLUrT9Q,La Fourno Ristorante Trattoria,636 South St,Philadelphia,PA,19147,39.942059,-75.153412,4.0,273,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'Caters': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True'}","Restaurants, Italian, Pizza","{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '11:30-22:0', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '12:0-21:30'}","['Restaurants', 'Italian', 'Pizza']"
94387,YcjTnHvyt_oMkfk5FAg8nQ,Alessandros Pizza & Grill,655 N Broad St,Philadelphia,PA,19123,39.965232,-75.160402,3.5,26,0,"{'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'Caters': 'True'}","Pizza, Restaurants, Italian","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-1:0', 'Saturday': '8:30-1:0', 'Sunday': '8:30-23:0'}","['Pizza', 'Restaurants', 'Italian']"
94454,5Hvt4NPyJBRV8BL6U3xMuQ,Not Just Pizza,1030 N American St,Philadelphia,PA,19123,39.967145,-75.140957,3.0,62,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsReservations': 'False', 'Ambience': 'None', 'BusinessParking': 'None', 'Caters': 'True', 'Alcohol': ""'none'"", 'BikeParking': 'True'}","Pizza, Sandwiches, Italian, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}","['Pizza', 'Sandwiches', 'Italian', 'Restaurants']"
94525,TQGYBIz8LEZPZCnhkCuisA,Trattoria Alla Costiera,769 E Passyunk Ave,Philadelphia,PA,19147,39.93888,-75.1524835,3.0,19,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'NoiseLevel': ""u'quiet'"", 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'HasTV': 'True'}","Restaurants, Italian",,"['Restaurants', 'Italian']"
96242,C2_qmzaYr9o0Yk5Ya5RkUQ,Pasiano's,7100 Tulip St,Philadelphia,PA,19135,40.0263918,-75.0371183,3.5,12,0,"{'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Restaurants, Italian, Filipino","{'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}","['Restaurants', 'Italian', 'Filipino']"
97398,45N54l3hjvR8IhSrPNVcPQ,Basilico Wood Fired Pizza,8500 Henry Ave,Philadelphia,PA,19128,40.06344696,-75.2364518294,3.5,210,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'HasTV': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Chicken Wings, Sandwiches, Italian, Restaurants, Pizza","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-21:0'}","['Chicken Wings', 'Sandwiches', 'Italian', 'Restaurants', 'Pizza']"
97714,ZTZjoR3oK0HQLct8sWGUkA,Karina's,1520 E Passyunk Ave,Philadelphia,PA,19147,39.930591,-75.162923,4.0,37,0,"{'Caters': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'""}","Spanish, Restaurants, Italian, Basque","{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-23:0', 'Sunday': '16:0-21:0'}","['Spanish', 'Restaurants', 'Italian', 'Basque']"
98027,1qexUlZZRWIaPWlvGNnmcA,Palma's Cucina,2229 Spruce St,Philadelphia,PA,19103,39.9488763,-75.178877,4.5,9,0,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Breakfast & Brunch, Italian, Seafood, Restaurants, Pizza","{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}","['Breakfast & Brunch', 'Italian', 'Seafood', 'Restaurants', 'Pizza']"
98561,WxS3pZs7Edtar7FkBaOqpg,Ristorante La Veranda,31 N Columbus Blvd,Philadelphia,PA,19106,39.9511009,-75.1402397,3.5,87,0,"{'RestaurantsPriceRange2': '3', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'dressy'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'WheelchairAccessible': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': None, 'classy': True, 'casual': None}"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}""}","American (New), Italian, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '12:0-22:30', 'Saturday': '12:0-22:30', 'Sunday': '13:0-21:0'}","['American (New)', 'Italian', 'Restaurants']"
98836,d-bKuEy4MTzOqeyhogIvqA,Vesuvio Restaurant & Bar,736 S 8th St,Philadelphia,PA,19147,39.9404603,-75.1561091,2.5,41,0,"{'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HappyHour': 'True'}","Restaurants, Italian",,"['Restaurants', 'Italian']"
99195,dUDQHe-7bsooRbSFLgSqgw,Gaetano's,2843 Tyson Ave,Philadelphia,PA,19149,40.0394382,-75.0563171,3.0,5,0,,"Italian, Restaurants",,"['Italian', 'Restaurants']"
99471,dQZlvOEVNke30MY5iTiy1g,Davios,111 S 17th St,Philadelphia,PA,19103,39.951001,-75.16874,4.0,614,0,"{'Alcohol': ""'full_bar'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}"", 'RestaurantsPriceRange2': '3', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'HasTV': 'True', 'WiFi': ""u'free'"", 'GoodForDancing': 'False', 'RestaurantsAttire': ""'dressy'"", 'HappyHour': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForKids': 'True', 'CoatCheck': 'True', 'RestaurantsDelivery': 'None', 'Smoking': ""u'no'"", 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}""}","Nightlife, Bars, Restaurants, Italian, Lounges, Steakhouses, Breakfast & Brunch","{'Monday': '11:30-23:0', 'Tuesday': '11:30-23:0', 'Wednesday': '11:30-23:0', 'Thursday': '11:30-23:0', 'Friday': '11:30-23:0', 'Saturday': '15:0-23:0', 'Sunday': '15:0-22:0'}","['Nightlife', 'Bars', 'Restaurants', 'Italian', 'Lounges', 'Steakhouses', 'Breakfast & Brunch']"
99887,tiCdi3sz6PlKc6MOPEWo7w,Mama Palma's Gourmet Pizza,2229 Spruce St,Philadelphia,PA,19103,39.9488739,-75.178877,3.5,231,0,"{'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'RestaurantsReservations': 'False', 'BYOBCorkage': ""'yes_free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'Alcohol': ""'beer_and_wine'"", 'WiFi': ""'no'"", 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True'}","Italian, Salad, Restaurants, Pizza","{'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-22:0'}","['Italian', 'Salad', 'Restaurants', 'Pizza']"
