"","X","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours","split_categories","X","ByAppointmentOnly","BusinessAcceptsCreditCards","BikeParking","RestaurantsPriceRange2","CoatCheck","RestaurantsTakeOut","RestaurantsDelivery","Caters","WiFi","BusinessParking","WheelchairAccessible","HappyHour","OutdoorSeating","HasTV","RestaurantsReservations","DogsAllowed","Alcohol","GoodForKids","RestaurantsAttire","Ambience","RestaurantsTableService","RestaurantsGoodForGroups","DriveThru","NoiseLevel","GoodForMeal","BusinessAcceptsBitcoin","Smoking","Music","GoodForDancing","AcceptsInsurance","BestNights","BYOB","Corkage","BYOBCorkage","HairSpecializesIn","Open24Hours","RestaurantsCounterService","AgesAllowed","DietaryRestrictions"
"211",51487,"SVFQodPcA2AtWPXPxelJkA","Odyssey Hair Studio","218 South 12th St","Philadelphia","PA",19107,39.9479999,-75.160801,4.5,55,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': True}"", 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'HairSpecializesIn': ""{'straightperms': False, 'coloring': True, 'extensions': False, 'africanamerican': False, 'curly': True, 'kids': False, 'perms': False, 'asian': False}"", 'ByAppointmentOnly': 'True', 'BikeParking': 'True'}","Beauty & Spas, Hair Salons","{'Monday': '0:0-0:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-18:0', 'Saturday': '9:0-16:0', 'Sunday': '10:0-16:0'}","['Beauty & Spas', 'Hair Salons']",135712,"","True","",2,"","True","True","True","","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","True","","True","","u'full_bar'","True","u'casual'","","","True","","u'loud'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"212",51508,"yNFpJ_UuPBYIc0WoBUuS9Q","Pac A Deli","1200 Walnut St","Philadelphia","PA",19107,39.9486288,-75.1607856,4,34,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'False'}","Food, Grocery","{'Monday': '7:0-0:0', 'Tuesday': '7:0-0:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-1:0', 'Saturday': '7:0-0:0', 'Sunday': '8:0-23:0'}","['Food', 'Grocery']",135787,"","False","",2,"","True","True","False","u'no'","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","True","True","True","True","","u'full_bar'","True","u'casual'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}","True","True","","u'quiet'","{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
"213",51581,"BdWmI-F_7ajVToqDDL5A4A","iPho","","Philadelphia","PA",19104,39.9583587,-75.1953934,4.5,20,1,"{'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'WiFi': ""'no'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'None', 'BusinessAcceptsCreditCards': 'True'}","Food, Vietnamese, Restaurants, Food Trucks","{'Monday': '12:0-16:0', 'Tuesday': '12:0-16:0', 'Wednesday': '12:0-16:0', 'Thursday': '12:0-16:0', 'Friday': '12:0-16:0'}","['Food', 'Vietnamese', 'Restaurants', 'Food Trucks']",136057,"","False","True",2,"","True","True","True","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","True","False","True","","u'none'","False","u'casual'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","True","","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
"214",51594,"YC_zSOWxbHOs7rJDZzYP9Q","Nail 100","8330 Bustelton Ave","Philadelphia","PA",19152,40.0626558816,-75.0475422683,2,6,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Nail Salons, Beauty & Spas","{'Monday': '9:30-19:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '9:30-19:30'}","['Nail Salons', 'Beauty & Spas']",136073,"","True","True",2,"","True","True","True","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","False","True","","'none'","False","'casual'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","","True","","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
"215",51853,"phmaKIR5wp8YBz8VhnKw1A","Target","2701 Castor Ave","Philadelphia","PA",19134,39.991215,-75.089745,3,43,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'DogsAllowed': 'False', 'HappyHour': 'False', 'ByAppointmentOnly': 'False', 'HasTV': 'False', 'CoatCheck': 'False', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'WheelchairAccessible': 'True', 'Caters': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'None'}","Electronics, Department Stores, Shopping, Shopping Centers, Fashion, Grocery, Food, Furniture Stores, Home & Garden","{'Monday': '0:0-0:0', 'Tuesday': '7:0-23:59', 'Wednesday': '7:0-23:59', 'Thursday': '7:0-23:59', 'Friday': '8:0-21:0', 'Saturday': '7:0-23:59', 'Sunday': '7:0-22:0'}","['Electronics', 'Department Stores', 'Shopping', 'Shopping Centers', 'Fashion', 'Grocery', 'Food', 'Furniture Stores', 'Home & Garden']",137297,"","True","False",1,"","True","True","True","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","True","False","","u'none'","True","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","","True","","u'quiet'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"216",51995,"2mboTcPKaHh35wGmRoq0eg","Tommy Gentekos Hair Salon","2104 Walnut St","Philadelphia","PA",19103,39.9506988,-75.1761433,4.5,15,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'False'}","Beauty & Spas, Hair Salons","{'Tuesday': '10:0-15:0', 'Wednesday': '10:0-18:30', 'Thursday': '10:0-17:30', 'Friday': '10:0-18:30', 'Saturday': '9:0-16:30'}","['Beauty & Spas', 'Hair Salons']",137628,"","True","",3,"","False","False","True","u'no'","{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': True}","","","False","False","True","","'full_bar'","False","'dressy'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","True","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"217",52916,"kM0CewxK3Ize1SF92bfJYQ","Hilton Philadelphia at Penn's Landing","201 S Christopher Columbus Blvd","Philadelphia","PA",19106,39.9452425,-75.1413550139,3.5,186,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '3', 'DogsAllowed': 'True'}","Hotels, Hotels & Travel, Event Planning & Services","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","['Hotels', 'Hotels & Travel', 'Event Planning & Services']",139983,"","True","",2,"","False","False","False","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","True","False","True","","u'none'","False","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}","","False","","u'loud'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"218",53469,"u8aGIXZghzY1_kg4aWJi5g","Done Right Plumbing & Heating","","Philadelphia","PA",19149,40.0396537781,-75.0663452148,3.5,6,1,"{'BusinessAcceptsCreditCards': 'True'}","Water Heater Installation/Repair, Plumbing, Home Services, Heating & Air Conditioning/HVAC","{'Monday': '8:0-19:30', 'Tuesday': '8:0-19:30', 'Wednesday': '8:30-19:30', 'Thursday': '8:30-20:30', 'Friday': '8:0-20:30', 'Saturday': '8:0-20:15', 'Sunday': '9:30-17:45'}","['Water Heater Installation/Repair', 'Plumbing', 'Home Services', 'Heating & Air Conditioning/HVAC']",141487,"","","",NA,"","None","None","True","","","","","False","","","","","","","","","","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"219",53514,"-1yt2mk60wWuQz9hPVKZCA","Totem Brand","535 South St","Philadelphia","PA",19147,39.9420767,-75.1517898,4.5,17,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True'}","Leather Goods, Women's Clothing, Men's Clothing, Shopping, Fashion, Shoe Stores","{'Monday': '12:0-19:0', 'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '12:0-19:0', 'Sunday': '12:0-18:0'}","['Leather Goods', ""Women's Clothing"", ""Men's Clothing"", 'Shopping', 'Fashion', 'Shoe Stores']",141558,"","","",NA,"","None","None","","","","","","","","","","","","","","","","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"220",53798,"PuSUDzbWZMGt7m_EcpbqxA","Wesley Enhanced Living at Stapeley","6300 Greene St","Philadelphia","PA",19144,40.0391553,-75.1858645,2,5,1,"","Rehabilitation Center, Health & Medical, Skilled Nursing, Retirement Homes","","['Rehabilitation Center', 'Health & Medical', 'Skilled Nursing', 'Retirement Homes']",142257,"","True","",3,"","True","False","","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","True","True","","u'full_bar'","True","u'casual'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","True","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"221",54552,"_mgr2f0VNdu6tGT1DghV_Q","Hertz Rent A Car","1700 Benjamin Franklin Pkwy","Philadelphia","PA",19103,39.9558761,-75.1678363,2.5,20,1,"","Car Rental, Hotels & Travel","{'Monday': '7:30-18:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-18:0', 'Saturday': '9:0-12:0'}","['Car Rental', 'Hotels & Travel']",144436,"","False","True",1,"","True","True","True","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","False","False","False","","u'none'","True","u'casual'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}","","False","","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
"222",54654,"8-Ntrt-Gg8iidOB14QzqIw","Adam W Ellis","2601 S 12th St","Philadelphia","PA",19148,39.9175609,-75.1672381,2,8,1,"{'ByAppointmentOnly': 'False', 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'False', 'WiFi': ""u'no'""}","Family Practice, Health & Medical, Doctors, Internal Medicine","","['Family Practice', 'Health & Medical', 'Doctors', 'Internal Medicine']",144635,"","True","True",1,"","True","True","False","","","","","False","True","False","","","True","u'casual'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","True","","","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"223",55207,"qPsx07yvXAP9S9EJT5ghZg","Circle Of Hope","2007 Frankford Ave","Philadelphia","PA",19125,39.978677,-75.129973,4,5,1,"","Churches, Religious Organizations","{'Sunday': '19:0-20:45'}","['Churches', 'Religious Organizations']",146055,"","True","True",2,"","True","False","False","u'free'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","True","True","True","","u'full_bar'","False","'casual'","{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","True","","u'average'","","","","","",NA,"","","","",NA,NA,NA,NA,NA
"224",55260,"0v5gedzRunqlbgtj3u1QCQ","QDOBA Mexican Eats","230 S 40th St, Ste 140","Philadelphia","PA",19104,39.9531868891,-75.2029737085,3.5,65,1,"{'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'DriveThru': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}","Restaurants, Fast Food, Event Planning & Services, Mexican, Caterers","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-20:0', 'Saturday': '12:0-22:0', 'Sunday': '11:0-22:0'}","['Restaurants', 'Fast Food', 'Event Planning & Services', 'Mexican', 'Caterers']",146162,"","True","True",2,"","True","False","True","'no'","{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': False}","True","True","True","False","True","False","'full_bar'","False","u'casual'","{u'divey': None, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}","True","True","","","{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}","","","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","False",NA,"{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}","","","",NA,NA,NA,NA,NA
"225",56390,"IsmxvaMe2i-eWnHDyC0WJQ","Rice & Mix","128 S 12th St","Philadelphia","PA",19107,39.949329,-75.160724,3.5,188,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BYOBCorkage': ""u'yes_corkage'"", 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'WiFi': ""'free'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}""}","Restaurants, Korean","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '16:0-21:0'}","['Restaurants', 'Korean']",149181,"","True","True",3,"","True","True","True","u'no'","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","True","True","True","True","False","u'none'","True","'casual'","{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': None, 'casual': None}","True","True","","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","","","","",NA,"","True","False","'yes_free'",NA,NA,NA,NA,NA
"226",56881,"28W1WtQCD5X9GxR6A7q8gA","Beijing Chinese Restaurant","3200 Red Lion Rd","Philadelphia","PA",19114,40.079859,-74.993755,3.5,30,1,"{'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'Caters': 'True', 'RestaurantsGoodForGroups': 'False', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""'none'"", 'NoiseLevel': ""'average'"", 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}"", 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsReservations': 'False'}","Restaurants, Chinese","{'Monday': '11:0-21:45', 'Tuesday': '11:0-21:45', 'Wednesday': '11:0-21:45', 'Thursday': '10:0-21:45', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-21:45'}","['Restaurants', 'Chinese']",150298,"","True","True",1,"","True","False","","u'free'","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","True","True","False","","u'none'","True","'casual'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","False","True","","u'quiet'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","","","","",NA,"","","","",NA,NA,NA,NA,NA
